,date,category,size,quantity,sales
3112,21/07/2023,Classic,S,14,161.25
3113,21/07/2023,Classic,XL,3,76.5
3114,21/07/2023,Supreme,L,16,331.5
3115,21/07/2023,Supreme,M,10,164.25
3116,21/07/2023,Supreme,S,8,110.4
3117,21/07/2023,Veggie,L,18,343.95
3118,21/07/2023,Veggie,M,8,129.5
3119,21/07/2023,Veggie,S,6,72.0
3120,21/07/2023,Chicken,L,15,311.25
3121,21/07/2023,Chicken,M,13,217.75
3122,21/07/2023,Chicken,S,3,38.25
3123,21/07/2023,Classic,L,6,104.5
3124,21/08/2023,Classic,M,10,148.0
3125,21/08/2023,Classic,S,21,239.75
3126,21/08/2023,Classic,XL,2,51.0
3127,21/08/2023,Supreme,L,9,184.75
3128,21/08/2023,Supreme,M,12,197.75
3129,21/08/2023,Supreme,S,6,74.5
3130,21/08/2023,Veggie,L,14,270.35
3131,21/08/2023,Veggie,M,14,223.0
3132,21/08/2023,Veggie,S,11,134.5
3133,21/08/2023,Chicken,L,17,352.75
3134,21/08/2023,Chicken,M,16,268.0
3135,21/08/2023,Chicken,S,7,89.25
3136,21/08/2023,Classic,L,13,245.0
3137,21/09/2023,Classic,M,10,153.0
3138,21/09/2023,Classic,S,15,170.75
3139,21/09/2023,Supreme,L,11,228.25
3140,21/09/2023,Supreme,M,12,197.25
3141,21/09/2023,Supreme,S,5,84.55
3142,21/09/2023,Veggie,L,20,381.75
3143,21/09/2023,Veggie,M,5,78.75
3144,21/09/2023,Veggie,S,7,85.25
3145,21/09/2023,Chicken,L,13,269.75
3146,21/09/2023,Chicken,M,9,150.75
3147,21/09/2023,Chicken,S,5,63.75
3148,21/09/2023,Classic,L,13,246.0
3149,21/10/2023,Classic,M,17,260.0
3150,21/10/2023,Classic,S,13,148.5
3151,21/10/2023,Classic,XL,2,51.0
3152,21/10/2023,Supreme,L,8,165.0
3153,21/10/2023,Supreme,M,13,214.0
3154,21/10/2023,Supreme,S,8,110.65
3155,21/10/2023,Veggie,L,13,255.15
3156,21/10/2023,Veggie,M,4,64.75
3157,21/10/2023,Veggie,S,4,48.0
3158,21/10/2023,Chicken,L,15,311.25
3159,21/10/2023,Chicken,M,10,167.5
3160,21/10/2023,Chicken,S,7,89.25
3161,21/10/2023,Classic,L,15,258.0
3162,21/11/2023,Classic,M,13,192.0
3163,21/11/2023,Classic,S,18,204.75
3164,21/11/2023,Classic,XL,5,127.5
3165,21/11/2023,Supreme,L,13,267.75
3166,21/11/2023,Supreme,M,8,131.5
3167,21/11/2023,Supreme,S,6,85.9
3168,21/11/2023,Veggie,L,10,185.75
3169,21/11/2023,Veggie,M,15,236.5
3170,21/11/2023,Veggie,S,9,110.75
3171,21/11/2023,Chicken,L,14,290.5
3172,21/11/2023,Chicken,M,11,184.25
3173,21/11/2023,Chicken,S,7,89.25
3174,21/11/2023,Classic,L,18,345.75
3175,21/12/2023,Classic,M,11,164.0
3176,21/12/2023,Classic,S,16,186.25
3177,21/12/2023,Supreme,L,10,206.5
3178,21/12/2023,Supreme,M,12,197.0
3179,21/12/2023,Supreme,S,11,170.7
3180,21/12/2023,Veggie,L,18,351.1
3181,21/12/2023,Veggie,M,7,112.25
3182,21/12/2023,Veggie,S,12,145.0
3183,21/12/2023,Chicken,L,18,373.5
3184,21/12/2023,Chicken,M,14,234.5
3185,21/12/2023,Chicken,S,8,102.0
3186,21/12/2023,Classic,L,11,201.0
3187,22/01/2023,Classic,M,8,116.75
3188,22/01/2023,Classic,S,11,129.75
3189,22/01/2023,Supreme,L,12,247.0
3190,22/01/2023,Supreme,M,14,230.25
3191,22/01/2023,Supreme,S,8,110.65
3192,22/01/2023,Veggie,L,20,391.6
3193,22/01/2023,Veggie,M,7,112.75
3194,22/01/2023,Veggie,S,4,48.0
3195,22/01/2023,Chicken,L,11,228.25
3196,22/01/2023,Chicken,M,8,134.0
3197,22/01/2023,Chicken,S,4,51.0
3198,22/01/2023,Classic,L,8,145.5
3199,22/01/2023,Classic,M,14,201.0
3200,22/02/2023,Classic,S,17,194.25
3201,22/02/2023,Classic,XL,1,25.5
3202,22/02/2023,Supreme,L,8,165.0
3203,22/02/2023,Supreme,M,15,246.0
3204,22/02/2023,Supreme,S,14,197.05
3205,22/02/2023,Veggie,L,9,170.85
3206,22/02/2023,Veggie,M,10,159.0
3207,22/02/2023,Veggie,S,7,85.25
3208,22/02/2023,Chicken,L,14,290.5
3209,22/02/2023,Chicken,M,14,234.5
3210,22/02/2023,Chicken,S,4,51.0
3211,22/02/2023,Classic,L,19,367.25
3212,22/02/2023,Classic,M,12,172.5
3213,22/03/2023,Classic,S,19,217.75
3214,22/03/2023,Classic,XL,1,25.5
3215,22/03/2023,Supreme,L,9,186.25
3216,22/03/2023,Supreme,M,12,197.5
3217,22/03/2023,Supreme,S,13,171.65
3218,22/03/2023,Veggie,L,18,346.45
3219,22/03/2023,Veggie,M,13,209.0
3220,22/03/2023,Veggie,S,9,110.25
3221,22/03/2023,Chicken,L,26,539.5
3222,22/03/2023,Chicken,M,9,150.75
3223,22/03/2023,Chicken,S,6,76.5
3224,22/03/2023,Classic,L,7,133.0
3225,22/04/2023,Classic,M,6,89.0
3226,22/04/2023,Classic,S,16,188.5
3227,22/04/2023,Classic,XL,1,25.5
3228,22/04/2023,Supreme,L,20,414.0
3229,22/04/2023,Supreme,M,15,246.5
3230,22/04/2023,Supreme,S,12,149.5
3231,22/04/2023,Veggie,L,17,327.35
3232,22/04/2023,Veggie,M,7,111.5
3233,22/04/2023,Veggie,S,5,61.0
3234,22/04/2023,Chicken,L,20,415.0
3235,22/04/2023,Chicken,M,10,167.5
3236,22/04/2023,Chicken,S,9,114.75
3237,22/04/2023,Classic,L,10,194.0
3238,22/05/2023,Classic,M,14,196.25
3239,22/05/2023,Classic,S,25,278.0
3240,22/05/2023,Classic,XL,2,51.0
3241,22/05/2023,Supreme,L,12,247.5
3242,22/05/2023,Supreme,M,12,197.25
3243,22/05/2023,Supreme,S,7,97.9
3244,22/05/2023,Veggie,L,18,350.6
3245,22/05/2023,Veggie,M,8,126.0
3246,22/05/2023,Veggie,S,4,48.0
3247,22/05/2023,Chicken,L,20,415.0
3248,22/05/2023,Chicken,M,7,117.25
3249,22/05/2023,Chicken,S,7,89.25
3250,22/06/2023,Classic,L,10,184.5
3251,22/06/2023,Classic,M,20,287.75
3252,22/06/2023,Classic,S,23,256.25
3253,22/06/2023,Supreme,L,15,309.25
3254,22/06/2023,Supreme,M,12,198.0
3255,22/06/2023,Supreme,S,14,196.8
3256,22/06/2023,Veggie,L,12,228.0
3257,22/06/2023,Veggie,M,12,192.25
3258,22/06/2023,Veggie,S,8,97.25
3259,22/06/2023,Chicken,L,17,352.75
3260,22/06/2023,Chicken,M,9,150.75
3261,22/06/2023,Chicken,S,6,76.5
3262,22/06/2023,Classic,L,8,149.5
3263,22/07/2023,Classic,M,8,117.5
3264,22/07/2023,Classic,S,10,112.5
3265,22/07/2023,Supreme,L,10,205.5
3266,22/07/2023,Supreme,M,8,131.5
3267,22/07/2023,Supreme,S,9,145.95
3268,22/07/2023,Veggie,L,12,232.45
3269,22/07/2023,Veggie,M,8,126.5
3270,22/07/2023,Veggie,S,3,36.75
3271,22/07/2023,Chicken,L,11,228.25
3272,22/07/2023,Chicken,M,18,301.5
3273,22/07/2023,Chicken,S,2,25.5
3274,22/07/2023,Classic,L,6,103.75
3275,22/07/2023,Classic,M,12,184.25
3276,22/08/2023,Classic,S,20,230.0
3277,22/08/2023,Classic,XL,1,25.5
3278,22/08/2023,Supreme,L,21,433.75
3279,22/08/2023,Supreme,M,8,131.25
3280,22/08/2023,Supreme,S,11,182.1
3281,22/08/2023,Veggie,L,11,211.15
3282,22/08/2023,Veggie,M,3,48.25
3283,22/08/2023,Veggie,S,5,60.0
3284,22/08/2023,Chicken,L,15,311.25
3285,22/08/2023,Chicken,M,18,301.5
3286,22/08/2023,Chicken,S,8,102.0
3287,22/08/2023,Classic,L,9,162.5
3288,22/08/2023,Classic,M,11,166.75
3289,22/09/2023,Classic,S,23,262.0
3290,22/09/2023,Classic,XL,3,76.5
3291,22/09/2023,Supreme,L,9,186.25
3292,22/09/2023,Supreme,M,8,131.0
3293,22/09/2023,Supreme,S,11,136.5
3294,22/09/2023,Veggie,L,20,383.7
3295,22/09/2023,Veggie,M,13,208.75
3296,22/09/2023,Veggie,S,10,121.5
3297,22/09/2023,Chicken,L,15,311.25
3298,22/09/2023,Chicken,M,10,167.5
3299,22/09/2023,Chicken,S,6,76.5
3300,22/09/2023,Classic,L,10,184.5
3301,22/09/2023,Classic,M,11,162.5
3302,22/09/2023,Classic,S,24,271.25
3303,22/10/2023,Classic,XL,1,25.5
3304,22/10/2023,Supreme,L,11,227.75
3305,22/10/2023,Supreme,M,10,164.25
3306,22/10/2023,Supreme,S,9,145.2
3307,22/10/2023,Veggie,L,10,189.8
3308,22/10/2023,Veggie,M,8,125.5
3309,22/10/2023,Veggie,S,11,133.75
3310,22/10/2023,Chicken,L,10,207.5
3311,22/10/2023,Chicken,M,17,284.75
3312,22/10/2023,Chicken,S,3,38.25
3313,22/10/2023,Classic,L,9,168.5
3314,22/10/2023,Classic,M,16,229.5
3315,22/11/2023,Classic,S,20,225.75
3316,22/11/2023,Classic,XL,1,25.5
3317,22/11/2023,Supreme,L,11,227.25
3318,22/11/2023,Supreme,M,11,180.25
3319,22/11/2023,Supreme,S,7,109.55
3320,22/11/2023,Veggie,L,15,290.0
3321,22/11/2023,Veggie,M,10,158.25
3322,22/11/2023,Veggie,S,8,97.0
3323,22/11/2023,Chicken,L,18,373.5
3324,22/11/2023,Chicken,M,11,184.25
3325,22/11/2023,Chicken,S,6,76.5
3326,22/11/2023,Classic,L,18,322.75
3327,22/11/2023,Classic,M,9,134.25
3328,22/12/2023,Classic,S,19,211.75
3329,22/12/2023,Classic,XL,5,127.5
3330,22/12/2023,Supreme,L,13,268.25
3331,22/12/2023,Supreme,M,13,213.75
3332,22/12/2023,Supreme,S,7,87.0
3333,22/12/2023,Veggie,L,22,422.05
3334,22/12/2023,Veggie,M,6,94.25
3335,22/12/2023,Veggie,S,17,205.75
3336,22/12/2023,Chicken,L,17,352.75
3337,22/12/2023,Chicken,M,16,268.0
3338,22/12/2023,Chicken,S,7,89.25
3339,22/12/2023,Classic,L,12,213.0
3340,23/01/2023,Classic,M,11,159.25
3341,23/01/2023,Classic,S,17,190.25
3342,23/01/2023,Supreme,L,9,185.25
3343,23/01/2023,Supreme,M,16,263.5
3344,23/01/2023,Supreme,S,8,110.9
3345,23/01/2023,Veggie,L,10,189.65
3346,23/01/2023,Veggie,M,12,192.0
3347,23/01/2023,Veggie,S,6,72.75
3348,23/01/2023,Chicken,L,17,352.75
3349,23/01/2023,Chicken,M,5,83.75
3350,23/01/2023,Chicken,S,3,38.25
3351,23/01/2023,Classic,L,13,250.25
3352,23/01/2023,Classic,M,8,119.5
3353,23/02/2023,Classic,S,12,129.5
3354,23/02/2023,Classic,XL,1,25.5
3355,23/02/2023,Supreme,L,11,227.25
3356,23/02/2023,Supreme,M,7,114.75
3357,23/02/2023,Supreme,S,7,86.0
3358,23/02/2023,Veggie,L,14,266.75
3359,23/02/2023,Veggie,M,4,62.75
3360,23/02/2023,Veggie,S,6,72.0
3361,23/02/2023,Chicken,L,13,269.75
3362,23/02/2023,Chicken,M,13,217.75
3363,23/02/2023,Chicken,S,6,76.5
3364,23/02/2023,Classic,L,12,211.25
3365,23/02/2023,Classic,M,12,186.5
3366,23/03/2023,Classic,S,23,257.75
3367,23/03/2023,Supreme,L,11,226.75
3368,23/03/2023,Supreme,M,9,148.0
3369,23/03/2023,Supreme,S,5,62.5
3370,23/03/2023,Veggie,L,14,267.45
3371,23/03/2023,Veggie,M,10,158.75
3372,23/03/2023,Veggie,S,4,48.5
3373,23/03/2023,Chicken,L,10,207.5
3374,23/03/2023,Chicken,M,10,167.5
3375,23/03/2023,Chicken,S,7,89.25
3376,23/03/2023,Classic,L,13,246.0
3377,23/03/2023,Classic,M,11,162.0
3378,23/03/2023,Classic,S,15,171.0
3379,23/04/2023,Classic,XL,2,51.0
3380,23/04/2023,Classic,XXL,1,35.95
3381,23/04/2023,Supreme,L,11,227.75
3382,23/04/2023,Supreme,M,13,213.75
3383,23/04/2023,Supreme,S,10,124.25
3384,23/04/2023,Veggie,L,12,235.95
3385,23/04/2023,Veggie,M,11,178.5
3386,23/04/2023,Veggie,S,5,60.0
3387,23/04/2023,Chicken,L,12,249.0
3388,23/04/2023,Chicken,M,5,83.75
3389,23/04/2023,Chicken,S,7,89.25
3390,23/04/2023,Classic,L,13,249.25
3391,23/04/2023,Classic,M,12,179.5
3392,23/04/2023,Classic,S,28,322.0
3393,23/05/2023,Classic,XL,1,25.5
3394,23/05/2023,Classic,XXL,1,35.95
3395,23/05/2023,Supreme,L,13,269.25
3396,23/05/2023,Supreme,M,10,163.75
3397,23/05/2023,Supreme,S,7,98.15
3398,23/05/2023,Veggie,L,11,214.65
3399,23/05/2023,Veggie,M,6,97.0
3400,23/05/2023,Veggie,S,7,86.0
3401,23/05/2023,Chicken,L,18,373.5
3402,23/05/2023,Chicken,M,11,184.25
3403,23/05/2023,Chicken,S,5,63.75
3404,23/05/2023,Classic,L,8,155.75
3405,23/05/2023,Classic,M,13,189.0
3406,23/05/2023,Classic,S,25,285.5
3407,23/06/2023,Classic,XL,2,51.0
3408,23/06/2023,Supreme,L,7,144.25
3409,23/06/2023,Supreme,M,8,131.5
3410,23/06/2023,Supreme,S,9,111.75
3411,23/06/2023,Veggie,L,16,310.6
3412,23/06/2023,Veggie,M,10,160.25
3413,23/06/2023,Veggie,S,7,85.75
3414,23/06/2023,Chicken,L,22,456.5
3415,23/06/2023,Chicken,M,12,201.0
3416,23/06/2023,Chicken,S,3,38.25
3417,23/06/2023,Classic,L,12,208.5
3418,23/06/2023,Classic,M,9,134.0
3419,23/07/2023,Classic,S,17,193.75
3420,23/07/2023,Supreme,L,10,206.0
3421,23/07/2023,Supreme,M,7,115.0
3422,23/07/2023,Supreme,S,13,194.95
3423,23/07/2023,Veggie,L,13,265.25
3424,23/07/2023,Veggie,M,12,191.0
3425,23/07/2023,Veggie,S,9,110.5
3426,23/07/2023,Chicken,L,13,269.75
3427,23/07/2023,Chicken,M,13,217.75
3428,23/07/2023,Chicken,S,7,89.25
3429,23/07/2023,Classic,L,13,244.75
3430,23/07/2023,Classic,M,10,148.0
3431,23/08/2023,Classic,S,10,112.5
3432,23/08/2023,Classic,XL,2,51.0
3433,23/08/2023,Supreme,L,10,207.0
3434,23/08/2023,Supreme,M,6,98.25
3435,23/08/2023,Supreme,S,9,145.2
3436,23/08/2023,Veggie,L,13,251.1
3437,23/08/2023,Veggie,M,6,92.75
3438,23/08/2023,Veggie,S,9,108.0
3439,23/08/2023,Chicken,L,21,435.75
3440,23/08/2023,Chicken,M,10,167.5
3441,23/08/2023,Chicken,S,8,102.0
3442,23/08/2023,Classic,L,16,294.25
3443,23/09/2023,Classic,M,13,190.25
3444,23/09/2023,Classic,S,22,254.75
3445,23/09/2023,Classic,XL,2,51.0
3446,23/09/2023,Classic,XXL,1,35.95
3447,23/09/2023,Supreme,L,17,351.75
3448,23/09/2023,Supreme,M,10,163.5
3449,23/09/2023,Supreme,S,16,254.75
3450,23/09/2023,Veggie,L,14,270.1
3451,23/09/2023,Veggie,M,8,129.5
3452,23/09/2023,Veggie,S,5,61.0
3453,23/09/2023,Chicken,L,16,332.0
3454,23/09/2023,Chicken,M,11,184.25
3455,23/09/2023,Chicken,S,4,51.0
3456,23/09/2023,Classic,L,11,208.25
3457,23/10/2023,Classic,M,14,216.25
3458,23/10/2023,Classic,S,13,149.5
3459,23/10/2023,Classic,XL,2,51.0
3460,23/10/2023,Supreme,L,9,186.75
3461,23/10/2023,Supreme,M,10,164.0
3462,23/10/2023,Supreme,S,8,110.9
3463,23/10/2023,Veggie,L,16,311.15
3464,23/10/2023,Veggie,M,11,172.25
3465,23/10/2023,Veggie,S,5,60.75
3466,23/10/2023,Chicken,L,11,228.25
3467,23/10/2023,Chicken,M,10,167.5
3468,23/10/2023,Chicken,S,6,76.5
3469,23/10/2023,Classic,L,12,217.0
3470,23/11/2023,Classic,M,11,158.25
3471,23/11/2023,Classic,S,11,131.0
3472,23/11/2023,Classic,XL,3,76.5
3473,23/11/2023,Supreme,L,16,331.5
3474,23/11/2023,Supreme,M,15,246.5
3475,23/11/2023,Supreme,S,9,123.15
3476,23/11/2023,Veggie,L,20,386.3
3477,23/11/2023,Veggie,M,14,223.25
3478,23/11/2023,Veggie,S,8,98.25
3479,23/11/2023,Chicken,L,12,249.0
3480,23/11/2023,Chicken,M,2,33.5
3481,23/11/2023,Chicken,S,8,102.0
3482,23/11/2023,Classic,L,10,191.5
3483,23/12/2023,Classic,M,11,161.25
3484,23/12/2023,Classic,S,11,126.5
3485,23/12/2023,Classic,XL,1,25.5
3486,23/12/2023,Supreme,L,14,289.5
3487,23/12/2023,Supreme,M,7,114.5
3488,23/12/2023,Supreme,S,17,244.45
3489,23/12/2023,Veggie,L,16,309.8
3490,23/12/2023,Veggie,M,7,112.25
3491,23/12/2023,Veggie,S,8,96.75
3492,23/12/2023,Chicken,L,19,394.25
3493,23/12/2023,Chicken,M,8,134.0
3494,23/12/2023,Chicken,S,7,89.25
3495,23/12/2023,Classic,L,13,246.5
3496,24/01/2023,Classic,M,11,160.0
3497,24/01/2023,Classic,S,22,251.0
3498,24/01/2023,Supreme,L,15,309.75
3499,24/01/2023,Supreme,M,5,82.25
3500,24/01/2023,Supreme,S,5,84.8
3501,24/01/2023,Veggie,L,16,303.65
3502,24/01/2023,Veggie,M,15,236.5
3503,24/01/2023,Veggie,S,8,96.75
3504,24/01/2023,Chicken,L,9,186.75
3505,24/01/2023,Chicken,M,14,234.5
3506,24/01/2023,Chicken,S,4,51.0
3507,24/01/2023,Classic,L,10,187.0
3508,24/01/2023,Classic,M,12,177.25
3509,24/02/2023,Classic,S,10,110.75
3510,24/02/2023,Classic,XL,5,127.5
3511,24/02/2023,Classic,XXL,1,35.95
3512,24/02/2023,Supreme,L,19,393.75
3513,24/02/2023,Supreme,M,11,181.25
3514,24/02/2023,Supreme,S,9,112.0
3515,24/02/2023,Veggie,L,17,327.0
3516,24/02/2023,Veggie,M,12,190.75
3517,24/02/2023,Veggie,S,9,109.5
3518,24/02/2023,Chicken,L,5,103.75
3519,24/02/2023,Chicken,M,9,150.75
3520,24/02/2023,Chicken,S,5,63.75
3521,24/02/2023,Classic,L,13,232.25
3522,24/03/2023,Classic,M,14,200.0
3523,24/03/2023,Classic,S,17,191.25
3524,24/03/2023,Classic,XL,3,76.5
3525,24/03/2023,Supreme,L,13,267.25
3526,24/03/2023,Supreme,M,12,196.5
3527,24/03/2023,Supreme,S,8,121.8
3528,24/03/2023,Veggie,L,18,350.05
3529,24/03/2023,Veggie,M,11,175.25
3530,24/03/2023,Veggie,S,13,159.25
3531,24/03/2023,Chicken,L,8,166.0
3532,24/03/2023,Chicken,M,11,184.25
3533,24/03/2023,Chicken,S,5,63.75
3534,24/03/2023,Classic,L,8,151.75
3535,24/04/2023,Classic,M,10,148.0
3536,24/04/2023,Classic,S,16,184.25
3537,24/04/2023,Classic,XL,1,25.5
3538,24/04/2023,Supreme,L,14,289.0
3539,24/04/2023,Supreme,M,11,180.5
3540,24/04/2023,Supreme,S,9,111.25
3541,24/04/2023,Veggie,L,16,301.9
3542,24/04/2023,Veggie,M,8,127.75
3543,24/04/2023,Veggie,S,7,85.5
3544,24/04/2023,Chicken,L,15,311.25
3545,24/04/2023,Chicken,M,12,201.0
3546,24/04/2023,Chicken,S,10,127.5
3547,24/04/2023,Classic,L,15,296.5
3548,24/05/2023,Classic,M,13,187.0
3549,24/05/2023,Classic,S,13,142.25
3550,24/05/2023,Supreme,L,12,248.0
3551,24/05/2023,Supreme,M,13,213.25
3552,24/05/2023,Supreme,S,8,133.2
3553,24/05/2023,Veggie,L,12,232.45
3554,24/05/2023,Veggie,M,11,171.5
3555,24/05/2023,Veggie,S,14,168.5
3556,24/05/2023,Chicken,L,14,290.5
3557,24/05/2023,Chicken,M,9,150.75
3558,24/05/2023,Chicken,S,9,114.75
3559,24/05/2023,Classic,L,11,198.75
3560,24/05/2023,Classic,M,7,105.0
3561,24/06/2023,Classic,S,8,91.25
3562,24/06/2023,Classic,XL,1,25.5
3563,24/06/2023,Supreme,L,18,371.0
3564,24/06/2023,Supreme,M,7,115.5
3565,24/06/2023,Supreme,S,6,86.15
3566,24/06/2023,Veggie,L,17,333.55
3567,24/06/2023,Veggie,M,10,160.75
3568,24/06/2023,Veggie,S,8,96.0
3569,24/06/2023,Chicken,L,16,332.0
3570,24/06/2023,Chicken,M,13,217.75
3571,24/06/2023,Chicken,S,4,51.0
3572,24/06/2023,Classic,L,16,288.5
3573,24/06/2023,Classic,M,9,127.25
3574,24/07/2023,Classic,S,19,215.0
3575,24/07/2023,Classic,XL,1,25.5
3576,24/07/2023,Supreme,L,11,227.75
3577,24/07/2023,Supreme,M,11,181.0
3578,24/07/2023,Supreme,S,9,123.4
3579,24/07/2023,Veggie,L,13,244.7
3580,24/07/2023,Veggie,M,16,259.75
3581,24/07/2023,Veggie,S,10,122.25
3582,24/07/2023,Chicken,L,17,352.75
3583,24/07/2023,Chicken,M,14,234.5
3584,24/07/2023,Chicken,S,4,51.0
3585,24/07/2023,Classic,L,9,164.0
3586,24/07/2023,Classic,M,12,173.75
3587,24/08/2023,Classic,S,22,244.5
3588,24/08/2023,Classic,XXL,1,35.95
3589,24/08/2023,Supreme,L,15,310.75
3590,24/08/2023,Supreme,M,12,197.0
3591,24/08/2023,Supreme,S,8,110.65
3592,24/08/2023,Veggie,L,12,224.6
3593,24/08/2023,Veggie,M,8,126.25
3594,24/08/2023,Veggie,S,7,84.5
3595,24/08/2023,Chicken,L,14,290.5
3596,24/08/2023,Chicken,M,11,184.25
3597,24/08/2023,Chicken,S,7,89.25
3598,24/08/2023,Classic,L,10,181.75
3599,24/08/2023,Classic,M,8,119.5
3600,24/10/2023,Classic,S,20,230.25
3601,24/10/2023,Supreme,L,11,225.75
3602,24/10/2023,Supreme,M,13,213.75
3603,24/10/2023,Supreme,S,8,110.65
3604,24/10/2023,Veggie,L,11,219.45
3605,24/10/2023,Veggie,M,5,80.0
3606,24/10/2023,Veggie,S,8,97.5
3607,24/10/2023,Chicken,L,14,290.5
3608,24/10/2023,Chicken,M,8,134.0
3609,24/10/2023,Chicken,S,9,114.75
3610,24/10/2023,Classic,L,7,136.5
3611,24/10/2023,Classic,M,9,136.75
3612,24/10/2023,Classic,S,13,152.25
3613,24/10/2023,Classic,XL,2,51.0
3614,24/11/2023,Supreme,L,18,371.0
3615,24/11/2023,Supreme,M,8,131.25
3616,24/11/2023,Supreme,S,4,50.0
3617,24/11/2023,Veggie,L,10,190.35
3618,24/11/2023,Veggie,M,8,130.0
3619,24/11/2023,Veggie,S,8,97.25
3620,24/11/2023,Chicken,L,14,290.5
3621,24/11/2023,Chicken,M,8,134.0
3622,24/11/2023,Chicken,S,6,76.5
3623,24/11/2023,Classic,L,13,244.25
3624,24/11/2023,Classic,M,13,194.0
3625,24/11/2023,Classic,S,21,239.75
3626,24/11/2023,Supreme,L,15,309.25
3627,24/12/2023,Supreme,M,13,213.5
3628,24/12/2023,Supreme,S,9,112.0
3629,24/12/2023,Veggie,L,19,365.2
3630,24/12/2023,Veggie,M,7,111.0
3631,24/12/2023,Veggie,S,3,36.0
3632,24/12/2023,Chicken,L,8,166.0
3633,24/12/2023,Chicken,M,12,201.0
3634,24/12/2023,Chicken,S,6,76.5
3635,24/12/2023,Classic,L,13,230.75
3636,24/12/2023,Classic,M,8,125.0
3637,24/12/2023,Classic,S,14,164.0
3638,24/12/2023,Classic,XL,3,76.5
3639,25/01/2023,Supreme,L,7,144.75
3640,25/01/2023,Supreme,M,18,295.75
3641,25/01/2023,Supreme,S,10,135.4
3642,25/01/2023,Veggie,L,13,250.2
3643,25/01/2023,Veggie,M,10,159.5
3644,25/01/2023,Veggie,S,10,121.0
3645,25/01/2023,Chicken,L,22,456.5
3646,25/01/2023,Chicken,M,23,385.25
3647,25/01/2023,Chicken,S,16,204.0
3648,25/01/2023,Classic,L,16,300.25
3649,25/01/2023,Classic,M,22,318.25
3650,25/01/2023,Classic,S,29,323.0
3651,25/02/2023,Classic,XL,3,76.5
3652,25/02/2023,Supreme,L,24,495.5
3653,25/02/2023,Supreme,M,26,427.25
3654,25/02/2023,Supreme,S,17,245.2
3655,25/02/2023,Veggie,L,32,624.25
3656,25/02/2023,Veggie,M,20,316.25
3657,25/02/2023,Veggie,S,12,148.0
3658,25/02/2023,Chicken,L,16,332.0
3659,25/02/2023,Chicken,M,6,100.5
3660,25/02/2023,Chicken,S,4,51.0
3661,25/02/2023,Classic,L,18,328.0
3662,25/02/2023,Classic,M,11,163.5
3663,25/02/2023,Classic,S,23,262.25
3664,25/02/2023,Classic,XL,1,25.5
3665,25/03/2023,Supreme,L,15,310.75
3666,25/03/2023,Supreme,M,13,213.25
3667,25/03/2023,Supreme,S,14,207.45
3668,25/03/2023,Veggie,L,18,351.9
3669,25/03/2023,Veggie,M,10,161.0
3670,25/03/2023,Veggie,S,4,48.0
3671,25/03/2023,Chicken,L,13,269.75
3672,25/03/2023,Chicken,M,15,251.25
3673,25/03/2023,Chicken,S,7,89.25
3674,25/03/2023,Classic,L,9,168.25
3675,25/03/2023,Classic,M,10,149.5
3676,25/03/2023,Classic,S,15,171.5
3677,25/03/2023,Classic,XL,4,102.0
3678,25/04/2023,Supreme,L,13,267.75
3679,25/04/2023,Supreme,M,13,212.75
3680,25/04/2023,Supreme,S,8,100.0
3681,25/04/2023,Veggie,L,16,306.3
3682,25/04/2023,Veggie,M,12,191.5
3683,25/04/2023,Veggie,S,5,60.0
3684,25/04/2023,Chicken,L,12,249.0
3685,25/04/2023,Chicken,M,11,184.25
3686,25/04/2023,Chicken,S,4,51.0
3687,25/04/2023,Classic,L,11,202.25
3688,25/04/2023,Classic,M,5,70.25
3689,25/04/2023,Classic,S,13,149.25
3690,25/04/2023,Classic,XL,4,102.0
3691,25/05/2023,Supreme,L,11,228.25
3692,25/05/2023,Supreme,M,7,115.0
3693,25/05/2023,Supreme,S,3,37.25
3694,25/05/2023,Veggie,L,13,242.55
3695,25/05/2023,Veggie,M,8,126.75
3696,25/05/2023,Veggie,S,3,37.5
3697,25/05/2023,Chicken,L,7,145.25
3698,25/05/2023,Chicken,M,9,150.75
3699,25/05/2023,Chicken,S,8,102.0
3700,25/05/2023,Classic,L,12,218.0
3701,25/05/2023,Classic,M,12,175.75
3702,25/05/2023,Classic,S,23,258.25
3703,25/05/2023,Supreme,L,15,310.25
3704,25/06/2023,Supreme,M,15,246.25
3705,25/06/2023,Supreme,S,14,196.3
3706,25/06/2023,Veggie,L,16,307.85
3707,25/06/2023,Veggie,M,13,206.5
3708,25/06/2023,Veggie,S,10,120.0
3709,25/06/2023,Chicken,L,14,290.5
3710,25/06/2023,Chicken,M,17,284.75
3711,25/06/2023,Chicken,S,6,76.5
3712,25/06/2023,Classic,L,12,220.75
3713,25/06/2023,Classic,M,13,190.5
3714,25/06/2023,Classic,S,18,199.75
3715,25/06/2023,Classic,XL,1,25.5
3716,25/07/2023,Supreme,L,13,269.25
3717,25/07/2023,Supreme,M,13,213.75
3718,25/07/2023,Supreme,S,8,99.5
3719,25/07/2023,Veggie,L,19,367.75
3720,25/07/2023,Veggie,M,10,159.5
3721,25/07/2023,Veggie,S,5,62.5
3722,25/07/2023,Chicken,L,12,249.0
3723,25/07/2023,Chicken,M,11,184.25
3724,25/07/2023,Chicken,S,4,51.0
3725,25/07/2023,Classic,L,13,243.75
